datetime,seikeiki,product_id,present_kensahyou,product_name,tantou,,
2019-9-13 08:00,9,W002,1,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 09:00,5,試作P0171-13R00,0,,川畑さん100ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 09:00,7,P0624-45900,1,スイッチプレートB,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 10:00,8,P1141-41200,0,,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 11:00,5,試作P2125-13R00,0,,川畑さん100ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 13:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 14:00,5,CAS-MD-20021,0,MD-MIEカセットR,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 08:00,1,MLD-MD-20046,0,MD-MIE-F-フランジS-L,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 08:00,5,CAS-MD-20021,0,MD-MIEカセットR,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 08:00,6,MLD-MD-20054,0,MD-MIE-FフランジS-R1(アイボリー),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 08:00,7,P0624-45900,0,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 08:00,8,P1141-41200,0,,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 09:00,5,MLD-MD-20049,0,MD-MIE-PフランジL,800ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
