datetime,seikeiki,product_id,present_kensahyou,product_name,tantou,,
2019-2-12 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-12 09:00,3,AWW0110A01W0,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-12 09:00,7,P0890-31330,0,シャワーヘッド,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-12 10:00,6,P0624-45900,0,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-12 11:00,4,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-12 13:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-12 14:30,8,RD08-J67,0,蒸気口キャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-12 15:00,7,P1663-62920,0,SFスイッチイタAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,3,AWW0110A01W0,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,4,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,6,P0624-45900,0,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,7,P1663-62920,0,SFスイッチイタAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,8,RD08-J67,0,蒸気口キャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 09:00,1,P1127-93100,0,タンクウケステーB(R),スクリューシリンダー清掃後13:00,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 09:00,7,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 10:00,5,P0120-82200,0,ホースホルダーA,試作,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 11:00,4,P0166-93130,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 14:00,8,MLD-CO-20009,0,CO-A4フランジT,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-13 15:00,5,P0335-36420,0,チョウセイアシ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,1,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,3,AWW0110A01W0,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,4,P0166-93130,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,5,P0335-36420,0,チョウセイアシ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,6,P0624-45900,0,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,7,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,8,MLD-CO-20009,0,CO-A4フランジT,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 09:00,4,P2166-93020,0, カゴピンB ,梱包状況注意,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 09:00,8,RF51-B471HH,0,ウワワクキャップ,川畑さん,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 10:30,1,MLD-EX-20001,0,樹脂ｷｬｯﾌﾟS-35,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 13:00,6,P0170-96500,0,ホースハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 14:30,5,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-14 16:00,2,P1127-62920,0,タンクウケステーB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,1,MLD-EX-20001,0,樹脂ｷｬｯﾌﾟS-35,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,2,P1127-62920,0,タンクウケステーB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,3,AWW0110A01W0,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,5,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,6,P0170-96500,0,ホースハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,7,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,8,RF51-B471HH,0,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 08:30,2,P1127-93000,0,タンクウケステーBL,川畑さん型替,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 09:00,3,BON-CO-20002,0,CO-A4ボビン,高木・川上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 11:00,6,P0170-67300,0,ホースハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 13:00,4,P2166-02F10,0, カゴピンB ,梱包状況注意,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-15 14:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,2,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,3,BON-CO-20002,0,CO-A4ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,4,P2166-02F10,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,5,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,6,P0170-67300,0,ホースハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,7,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,8,RF51-B471HH,0,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 09:00,2,F9MP161020,0,本体AB,手動ゲートカット,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 10:00,4,P2166-67370,0,カゴピンB（L） ,高木・川上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 10:00,8,F9MP161022,0,ガイド,川畑さん,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-16 15:00,8,RF51-B471HH,0,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,2,F9MP161020,0,本体AB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,3,BON-CO-20002,0,CO-A4ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,5,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,6,P0170-67300,0,ホースハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,7,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,8,RF51-B471HH,0,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 09:00,2,P0120-82200,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 09:00,8,RF52-7962HH,0,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 10:30,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 13:00,7,RC41-J67,0,スリーブ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-18 14:00,6,P2133-93020,0,ラッチイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,2,P0120-82210,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,5,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,6,P2133-93020,0,ラッチイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,7,RC41-J67,0,スリーブ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,8,RF52-7962HH,0,ウワワクキャップ,22000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 09:00,1,W2131-8RT20,0,ラッチAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 10:30,4,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 13:00,7,P1171-02E10,0,カゴトッテ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 14:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-19 15:00,3,P1226-31320,0,ホジョタンクA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,1,W2131-8RT20,0,ラッチAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,2,P0120-82210,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,3,P1226-31320,0,ホジョタンクA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,4,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,6,P2133-93020,0,ラッチイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,7,P1171-02E10,0,カゴトッテ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,8,RF52-7962HH,0,ウワワクキャップ,22000ヶ以上確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 09:00,6,P2132-93010,0,ラッチB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 10:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 13:00,2,BON-MD-20015,0,MD-CP30ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 14:00,7,P2131-93020,0,ラッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 15:00,1,RS94-J67,0,センサーケース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 15:00,8,RF51-7962HH,0,ウワワクキャップ,4000ヶ以上確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-20 23:59,8,RE03-6302HH,0,ウワワクキャップ,AM1：00頃-28000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,1,RS94-J67,0,センサーケース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,2,BON-MD-20015,0,MD-CP30ボビン,7000本成形,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,4,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,6,P2132-93010,0,ラッチB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,7,P2131-93020,0,ラッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,8,RE03-6302HH,0,ウワワクキャップ,28000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 09:00,5,P0171-06G00,0,ボデーバンドA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 10:30,6,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 13:00,4,P2166-93110,0,カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 14:00,7,P1126-93010,0,タンクウケステーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 15:00,2,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-21 16:00,1,RS72-J67,0,センサ?蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,1,RS72-J67,0,センサ?蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,2,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,4,P2166-93110,0,カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,5,P0171-06G00,0,ボデーバンドA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,6,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,7,P1126-93010,0,タンクウケステーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,8,RE03-6302HH,0,ウワワクキャップ,28000ヶ以上確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 08:01,8,RE03-B471HH,0,ウワワクキャップ,5000ヶ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 09:00,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 10:30,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 13:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 14:30,1,AWW1238A1900,0,ボウスイカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 15:00,8,RF51-B471HH,0,ウワワクキャップ,6000ヶ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 15:30,3,AWW0110A01W0,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 17:00,7,CAS-MD-20015,0,カバーカセットS3P,2300ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-22 22:30,8,RF52-7962HH,0,ウワワクキャップ,31000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-23 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-23 08:00,3,AWW0110A01W0,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-23 08:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-23 08:00,7,CAS-MD-20015,0,カバーカセットS3P,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,1,AWW1238A1900,0,ボウスイカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,3,AWW0110A01W0,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,6,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,7,CAS-MD-20016,0,カバーカセットL3P,1200ケ成形,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,8,RF52-7962HH,0,ウワワクキャップ,31000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 09:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 10:30,6,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-25 13:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,3,AWW0110A01W0,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,6,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,7,CAS-MD-20016,0,カバーカセットL3P,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,8,RF52-7962HH,0,ウワワクキャップ,31000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 09:00,7,P0242-67300,0,ホースジョイント,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 10:30,5,P0120-82210,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 13:00,4,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 14:30,7,CAS-MD-20009,0,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 16:30,2,HC-003131,0,フィルターＣ,型替のみ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-26 23:59,3,AWW0110A0CH0,0,ハンガ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,2,HC-003131,0,フィルターＣ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,3,AWW0110A0CH0,0,ハンガ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,4,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,5,P0120-82210,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,6,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,7,CAS-MD-20009,0,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,8,RF52-7962HH,0,ウワワクキャップ,31000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 09:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 10:30,2,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 13:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 14:30,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-27 16:00,6,RF46-K59,0,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,2,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,5,P0120-82210,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,6,RF46-K59,0,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,8,RF52-7962HH,0,ウワワクキャップ,31000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 09:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 09:00,8,RF51-7962HH,0,ウワワクキャップ,23000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 10:00,1,CAS-MD-20016,0,カバーカセットL3P,1200ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 13:00,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 14:00,6,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 15:00,5,P0171-06F00,0,ボデーバンドA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-2-28 23:59,1,CAS-MD-20015,0,カバーカセットS3P,2300ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,1,CAS-MD-20015,0,カバーカセットS3P,2300ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,5,P0171-06F00,0,ボデーバンドA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,6,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,8,RF51-7962HH,0,ウワワクキャップ,23000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 09:00,5,P2125-10M00,0,カゴB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 10:30,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 13:00,4,P2166-02F10,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-1 15:00,1,CAS-MD-20009,0,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-2 08:00,1,CAS-MD-20009,1,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-2 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-2 08:00,3,P1189-31350,1,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-2 08:00,4,P2166-02F10,1, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-3-2 08:00,5,P2125-10M00,0,カゴB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
